Company;Site Name;Site Alias;Description;Region;Site Group;Street;Country*+;City*+;Latitude;Longitude;Maintenance Circle Name; Site Type;Location ID;PrimAlias;Additional Site Details;Status
Dummy Company;ABBR-IBOHAMANE.1;IBOHAMANE.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-ITCHIGUINE.1;ITCHIGUINE.1;;Fillingue;Fillingue;;Country Name;Fillingue;;;;;;;;
Dummy Company;ABBR-Indaka.1;Indaka.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-Issaouane - 1.12 (Ourafane);Issaouane - 1.12 (Ourafane);;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-JAGUINDI2.1;JAGUINDI2.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-KARADJE.1;KARADJE.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-KOK0002A-KOKOMANI.1;KOK0002A-KOKOMANI.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-KONNI-SALLE-BSC.1;KONNI-SALLE-BSC.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Kadelaboua - 1.20;Kadelaboua - 1.20;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-KONNI2.1;KONNI2.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-KONNIXDM900;KONNIXDM900;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-KOUROUROUBE.1;KOUROUROUBE.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-Kakou - Dabnou;Kakou - Dabnou;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Kantchari v - 1.16;Kantchari v - 1.16;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-Kokware Peulh - 1.5(Koure);Kokware Peulh - 1.5(Koure);;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-Konni - 1.41(Kakou);Konni - 1.41(Kakou);;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Kore - Tibiri Doutchi;Kore - Tibiri Doutchi;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-Koree - Korahane;Koree - Korahane;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Kornaka - 1.21 (Aje Koria);Kornaka - 1.21 (Aje Koria);;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-LAKROUSOU.1;LAKROUSOU.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-MARADIXDM900;MARADIXDM900;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-Makourdi - Bagaroua;Makourdi - Bagaroua;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-Mararaba Ingal - 1.8;Mararaba Ingal - 1.8;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-Mayahi - 1.15 (Dan Mairo);Mayahi - 1.15 (Dan Mairo);;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-Mirria - 1.3;Mirria - 1.3;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-Mounseka - 1.32(Dan Kassari);Mounseka - 1.32(Dan Kassari);;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-NEWHQ-WIFI.1;NEWHQ-WIFI.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-OLYMPIC.1;OLYMPIC.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-PARK-06.1;PARK-06.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-RIYADTN.1;RIYADTN.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-SAGUIA.1;SAGUIA.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-TAHOUAII.1;TAHOUAII.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-SNCPBANKILARE.1;SNCPBANKILARE.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-TAKEITA.1;TAKEITA.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-TANOUTCOLOC.1;TANOUTCOLOC.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-TAZA.1;TAZA.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-TCHAKE.1;TCHAKE.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-TCHINTA.1;TCHINTA.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-TILLABERIXDM900;TILLABERIXDM900;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-TN-DARGUE.1;TN-DARGUE.1;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-TN-KOKORO.1;TN-KOKORO.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-TN-SAMIR-USINE.1;TN-SAMIR-USINE.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-TN-SAMIRA.1;TN-SAMIRA.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-TORODI.1;TORODI.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-TOUMOUR.1;TOUMOUR.1;;Diffa;Diffa;;Country Name;Diffa;;;;;;;;
Dummy Company;ABBR-Tabotake - 1.30(Koree);Tabotake - 1.30(Koree);;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Tabotake - 1.31(Laba);Tabotake - 1.31(Laba);;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Tafouka - 1.37(Bazaga);Tafouka - 1.37(Bazaga);;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Tamaske - 1. 34(GARHANGA);Tamaske - 1. 34(GARHANGA);;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Tchiro Rep 1.15 - Agadez;Tchiro Rep 1.15 - Agadez;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-Tibiri Doutchi - 1.25(Loma);Tibiri Doutchi - 1.25(Loma);;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-ZINDER-BB.1;ZINDER-BB.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-Zermou - 1.5;Zermou - 1.5;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-Agadez - 1.1;Agadez - 1.1;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-Aje Koria - 1.22(Kornaka);Aje Koria - 1.22(Kornaka);;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-Allalaligharin - 1.2;Allalaligharin - 1.2;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-Arlit 1.1- Arlit Rep;Arlit 1.1- Arlit Rep;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-Arlit Rep 1.2 - Arlit;Arlit Rep 1.2 - Arlit;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-Aroungouza - 1.3(Bakin Birdji);Aroungouza - 1.3(Bakin Birdji);;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-BAGAROUA - MAKOURDI;BAGAROUA - MAKOURDI;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-BALLEYARA - BONKOUKOU;BALLEYARA - BONKOUKOU;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-Badaguichiri - 1.49(Baga);Badaguichiri - 1.49(Baga);;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Bagaroua - 1.46(Tebaram);Bagaroua - 1.46(Tebaram);;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Bakin Birdji - 1.5 (Falenco);Bakin Birdji - 1.5 (Falenco);;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-Balleyara - 1.58(Bonkoukou);Balleyara - 1.58(Bonkoukou);;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-Banikossoye - 1. 61(Hamdallaye);Banikossoye - 1. 61(Hamdallaye);;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-Bazaga - 1.39(Konni);Bazaga - 1.39(Konni);;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Bouremi - 1.20(Bolbol);Bouremi - 1.20(Bolbol);;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-Bolbol - 1.18(Farri 2);Bolbol - 1.18(Farri 2);;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-Bonkoukou - Filingue;Bonkoukou - Filingue;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-Bougoufen - 1.4;Bougoufen - 1.4;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-Chadakori - 2.2 (Sabon Machi);Chadakori - 2.2 (Sabon Machi);;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-Chetimari - 1.34;Chetimari - 1.34;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-Dakoro - Korahane;Dakoro - Korahane;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-Damagaram Takaya - 1.7;Damagaram Takaya - 1.7;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-Dan Kassari - 1.30(Goffo);Dan Kassari - 1.30(Goffo);;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Dan Mairo - 1.16 (Mayahi);Dan Mairo - 1.16 (Mayahi);;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-Dantiandou - 1.9(Kiota);Dantiandou - 1.9(Kiota);;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-Dinkilm - Filingue;Dinkilm - Filingue;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-AGADEZ1-2relf.1;AGADEZ1-2relf.1;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-AKOKAN.1;AKOKAN.1;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-BAMBEYE.1;BAMBEYE.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-BANA.1;BANA.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-BANGOUTARASNCP.1;BANGOUTARASNCP.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-BOLBOL.1;BOLBOL.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-CHADAWANKA.1;CHADAWANKA.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-CHANGNASSOU.1;CHANGNASSOU.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-CORNICHE.1;CORNICHE.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-DAGAMANET3relf.1;DAGAMANET3relf.1;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-DOSSO-Repeater.1;DOSSO-Repeater.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-GABOUGOURA.1;GABOUGOURA.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-GADA.1;GADA.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-GAGAWA.1;GAGAWA.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-GAWADO.1;GAWADO.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-GAWEYE2RELF-06.1;GAWEYE2RELF-06.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-GAWEYRELIEF.1;GAWEYRELIEF.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-GUIDIMOUNI.1;GUIDIMOUNI.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-HAYARAGOUA-2RLF.1;HAYARAGOUA-2RLF.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-HQ-AMM5.1;HQ-AMM5.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-ISSABERI.1;ISSABERI.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-KAGNADAGRI.1;KAGNADAGRI.1;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-KAOU.1;KAOU.1;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-KARAKARA.1;KARAKARA.1;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-KOMABANGOU.1;KOMABANGOU.1;;Tillaberi;Tillaberi;;Country Name;Tillaberi;;;;;;;;
Dummy Company;ABBR-NEWHQ-RING-3.1;NEWHQ-RING-3.1;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-EDIR - TEBARAM;EDIR - TEBARAM;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Edir - 1.43(Tebaram);Edir - 1.43(Tebaram);;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-FILLINGUE - BONKOUKOU;FILLINGUE - BONKOUKOU;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-FILLINGUE - DINKILMI;FILLINGUE - DINKILMI;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-Garare - Ourfane(3.16);Garare - Ourfane(3.16);;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-Garhanga - Tamaske;Garhanga - Tamaske;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Gofo - 1.28(Loma);Gofo - 1.28(Loma);;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-Gofo - Dan Kassari;Gofo - Dan Kassari;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-Gofo - Loma;Gofo - Loma;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-Goudoumaria - 1.23;Goudoumaria - 1.23;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-Gourselik - 1.18(Kargueri);Gourselik - 1.18(Kargueri);;Diffa;Diffa;;Country Name;Diffa;;;;;;;;
Dummy Company;ABBR-Gourselik - 1.19;Gourselik - 1.19;;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-HQ - 1. 64(Hamdallaye);HQ - 1. 64(Hamdallaye);;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-Ibessetenenew - 1.25;Ibessetenenew - 1.25;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Ikizmane - 1.18;Ikizmane - 1.18;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Ikizmane - 1.19;Ikizmane - 1.19;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Imou Rep 1.7- ImouTchi;Imou Rep 1.7- ImouTchi;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-Issaouane - Mayahi(3.12);Issaouane - Mayahi(3.12);;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-KELAKAM - 1.26;KELAKAM - 1.26;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-Kadelaboua - 1.21(Goudoumaria);Kadelaboua - 1.21(Goudoumaria);;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-Kalfou - 1.28;Kalfou - 1.28;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Kalfou - 1.36 (Tamaske);Kalfou - 1.36 (Tamaske);;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Kalfou - 1.37(Tahoua);Kalfou - 1.37(Tahoua);;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Kargueri - 1.16;Kargueri - 1.16;;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-Kargueri - 1.16(Boune);Kargueri - 1.16(Boune);;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-Karkarra - 1.9;Karkarra - 1.9;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-Karohane - 1.26(Dakoro);Karohane - 1.26(Dakoro);;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-Karohane - Dakoro;Karohane - Dakoro;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-Kastina Rep - Dan Isa;Kastina Rep - Dan Isa;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-Kelakam - 1.26(Maine Rep);Kelakam - 1.26(Maine Rep);;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-Kiota - 1.10(Dantiandou);Kiota - 1.10(Dantiandou);;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-Kiota - 1.11(Garanchedey);Kiota - 1.11(Garanchedey);;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-Kokware Peulh - Koure;Kokware Peulh - Koure;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-Kollo - 1.2(Container);Kollo - 1.2(Container);;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-Konni - Kakou;Konni - Kakou;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Kore - Bouremi;Kore - Bouremi;;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-Kornaka - Sabon Machi;Kornaka - Sabon Machi;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-Koure - 1.6(Kokware);Koure - 1.6(Kokware);;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-LABA - 1. 33 (Garhanga);LABA - 1. 33 (Garhanga);;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Laba - 1.32 (Tabotake);Laba - 1.32 (Tabotake);;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Laba - Tabotake;Laba - Tabotake;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Madarounfa - Maradi;Madarounfa - Maradi;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-Makalondi v - 1.12;Makalondi v - 1.12;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-Makourdi - 1.49 (Rwafi);Makourdi - 1.49 (Rwafi);;Dosso;Dosso;;Country Name;Dosso;;;;;;;;
Dummy Company;ABBR-Mayahi - 1.14 (Issouane);Mayahi - 1.14 (Issouane);;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-Mayahi - Dan Mario 3.10;Mayahi - Dan Mario 3.10;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-Mayahi - Issaouane 3.11;Mayahi - Issaouane 3.11;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-Mirria - 1.3(Zinder);Mirria - 1.3(Zinder);;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-Moujia - Dabnou;Moujia - Dabnou;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-NEW HQ TO ECOBANK RD;NEW HQ TO ECOBANK RD;;Niamey;Niamey;;Country Name;Niamey;;;;;;;;
Dummy Company;ABBR-Mounseka - 1.33(Yaya);Mounseka - 1.33(Yaya);;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Mounseka - Dan Kassari;Mounseka - Dan Kassari;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Rwafi - 1.50(Makourdi);Rwafi - 1.50(Makourdi);;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-Sabon Machi - 1.18(Dan Mairo);Sabon Machi - 1.18(Dan Mairo);;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-Sabon Machi - Kornaka;Sabon Machi - Kornaka;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-TAHOUA - BAMBEY;TAHOUA - BAMBEY;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Tabalak - 1.26;Tabalak - 1.26;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Tafouka - 1.36(Yaya);Tafouka - 1.36(Yaya);;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Tafouka - Bazaga;Tafouka - Bazaga;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Tahoua - 1.38(Kalfou);Tahoua - 1.38(Kalfou);;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Tahoua - 1.52(Baga);Tahoua - 1.52(Baga);;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Tamaya - 1.14;Tamaya - 1.14;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Tchiro 1.12 - Tchiro Rep 2;Tchiro 1.12 - Tchiro Rep 2;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-Tchiro Rep2 1.10 - ImouTchi Rep;Tchiro Rep2 1.10 - ImouTchi Rep;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-Tebaram - 1.45 (Bagaroua);Tebaram - 1.45 (Bagaroua);;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Tebaram - Edir;Tebaram - Edir;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Tibiri - Maradi;Tibiri - Maradi;;Maradi;Maradi;;Country Name;Maradi;;;;;;;;
Dummy Company;ABBR-Torodi - 1.8;Torodi - 1.8;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-Torodi - 1.9;Torodi - 1.9;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-Yaya - Mounseka;Yaya - Mounseka;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Zermou - 1.4(Mirra);Zermou - 1.4(Mirra);;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-Zermou - 1.5(Damagaram Takaya);Zermou - 1.5(Damagaram Takaya);;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-Zinder - 1.1(Mirra);Zinder - 1.1(Mirra);;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-Zinder - Aroungouza(3.24);Zinder - Aroungouza(3.24);;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-Agareygarey - 1.7;Agareygarey - 1.7;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-Akoubounou - 1.22;Akoubounou - 1.22;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Allalaligharin - 1.3;Allalaligharin - 1.3;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-Amataltal - 1.11;Amataltal - 1.11;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-Arlit Rep 1.3 - Tchile Rep;Arlit Rep 1.3 - Tchile Rep;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-Aroungouza - 1.2(Zinder HQ);Aroungouza - 1.2(Zinder HQ);;Grand Est;Grand Est;;Country Name;Grand Est;;;;;;;;
Dummy Company;ABBR-Assaouas - 1.4;Assaouas - 1.4;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-Assaouas - 1.5;Assaouas - 1.5;;Agadez;Agadez;;Country Name;Agadez;;;;;;;;
Dummy Company;ABBR-Baga - 1.50(Badaguichi);Baga - 1.50(Badaguichi);;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Baga - 1.50(Badaguichiri);Baga - 1.50(Badaguichiri);;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Baga - 1.51(Tahoua);Baga - 1.51(Tahoua);;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
Dummy Company;ABBR-Bakin Birdji - Aroungouza(3.21);Bakin Birdji - Aroungouza(3.21);;Zinder;Zinder;;Country Name;Zinder;;;;;;;;
Dummy Company;ABBR-Balleyara - 1.59(Banikossoye);Balleyara - 1.59(Banikossoye);;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-Banikossoye - 1. 60(Balleyara);Banikossoye - 1. 60(Balleyara);;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-Banikossoye - Balleyara;Banikossoye - Balleyara;;Tillabery;Tillabery;;Country Name;Tillabery;;;;;;;;
Dummy Company;ABBR-Bazaga - Konni;Bazaga - Konni;;Tahoua;Tahoua;;Country Name;Tahoua;;;;;;;;
